index,Cinsiyet,Yaş Grubu,Medeni Durum,Eğitim Düzeyi,İstihdam Durumu,Yıllık Ortalama Gelir,Yaşadığı Şehir,En Çok İlgilendiği Ürün Grubu,Yıllık Ortalama Satın Alım Miktarı,Yıllık Ortalama Sipariş Verilen Ürün Adedi,Eğitime Devam Etme Durumu,Öbek İsmi,Yıllık Ortalama Sepete Atılan Ürün Adedi
2170,Kadın,41-50,Evli,İlkokul Mezunu,Kendi İşinin Sahibi,260490.15137041875,Küçük Şehir,Kozmetik,5825.190246495872,4.493954073083171,Etmiyor,obek_1,10.07687735295141
2171,Erkek,>60,Evli,Üniversite Mezunu,Emekli,489928.8601863934,Köy veya Kasaba,Spor Malzemeleri,37285.49195894918,31.484594907642535,Etmiyor,obek_6,54.35314517308851
2172,Erkek,31-40,Bekar,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,823675.7999881158,Büyük Şehir,Giyim,34799.740606828826,44.74021701008465,Etmiyor,obek_4,96.76676949580745
2173,Kadın,>60,Evli,Üniversite Mezunu,Emekli,480360.32420813735,Kırsal,Ev ve Mobilya,44394.07817826591,31.687466025972824,Etmiyor,obek_6,53.53709637868244
2174,Erkek,18-30,Bekar,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,295940.11755216756,Büyük Şehir,Spor Malzemeleri,9540.743423326297,46.57911629415058,Ediyor,obek_8,193.09147679549693
2175,Erkek,>60,Evli,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,221312.6962332692,Köy veya Kasaba,Elektronik ve Teknolojik Ürünler,4022.681596026421,11.29723556660257,Ediyor,obek_5,106.30859933429106
2176,Kadın,41-50,Evli,İlkokul Mezunu,Kendi İşinin Sahibi,158672.738422103,Küçük Şehir,Giyim,3608.0289598002464,16.882858794632238,Etmiyor,obek_2,41.572189513291406
2177,Kadın,18-30,Bekar,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,237341.29526260248,Küçük Şehir,Giyim,9494.59732732287,59.859334064816004,Ediyor,obek_8,157.19031287750076
2178,Erkek,51-60,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,364887.7235745997,Küçük Şehir,Giyim,4991.610378369241,6.599934444182736,Etmiyor,obek_6,10.780077380907924
2179,Kadın,31-40,Evli,Eğitimsiz,İşsiz veya Düzenli Bir İşi Yok,173212.039300822,Büyük Şehir,Spor Malzemeleri,3878.0043142800273,21.04728600160895,Etmiyor,obek_6,49.561871608975274
2180,Erkek,>60,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,486833.5067544293,Köy veya Kasaba,Elektronik ve Teknolojik Ürünler,37840.878586490755,27.01459820421034,Etmiyor,obek_6,39.04184388527823
2181,Kadın,>60,Evli,Üniversite Mezunu,Emekli,480791.0680363824,Kırsal,Spor Malzemeleri,41274.1915872489,29.762823575629493,Etmiyor,obek_6,45.00945416122206
2182,Erkek,31-40,Evli,Lise Mezunu,Emekli,215896.03392621785,Küçük Şehir,Elektronik ve Teknolojik Ürünler,6215.244098256075,13.036574761303601,Etmiyor,obek_3,22.134944073484263
2183,Erkek,18-30,Bekar,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,269099.3227571093,Büyük Şehir,Ev ve Mobilya,8884.337007324762,49.145362823618505,Ediyor,obek_8,122.83291087509679
2184,Erkek,18-30,Bekar,Yüksek Lisans Mezunu,Kendi İşinin Sahibi,272519.1107836698,Büyük Şehir,Elektronik ve Teknolojik Ürünler,8420.933268123948,47.7780141268408,Ediyor,obek_8,177.1137177059115
2185,Kadın,41-50,Evli,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,146016.72760654945,Küçük Şehir,Ev ve Mobilya,3625.527750231271,19.91207754481254,Etmiyor,obek_2,50.57556615961009
2186,Erkek,18-30,Bekar,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,265208.1529986388,Büyük Şehir,Ev ve Mobilya,8066.148353111198,50.731757955472176,Ediyor,obek_8,222.19073115511168
2187,Erkek,18-30,Bekar,Üniversite Mezunu,Kendi İşinin Sahibi,787436.0222224399,Büyük Şehir,Ev ve Mobilya,34910.06588387304,36.59404466591233,Etmiyor,obek_4,104.64401585965997
2188,Kadın,18-30,Bekar,Üniversite Mezunu,İşsiz veya Düzenli Bir İşi Yok,229322.13571509437,Küçük Şehir,Kozmetik,9942.866595588848,50.43928133285425,Ediyor,obek_8,100.59442088746857
2189,Kadın,18-30,Evli,Yüksekokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,278781.3886946197,Büyük Şehir,Kozmetik,8084.535367442632,47.85344117737161,Ediyor,obek_8,178.6509933190801
2190,Kadın,18-30,Bekar,Doktora Mezunu,Düzenli ve Ücretli Bir İşi Var,217554.68877847254,Büyük Şehir,Giyim,5097.396109970625,10.226060059662919,Etmiyor,obek_1,10.226060059662919
2191,Erkek,31-40,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,363319.35532220744,Büyük Şehir,Ev ve Mobilya,23194.012966387734,21.08215305874591,Etmiyor,obek_7,88.13062034844124
2192,Erkek,18-30,Evli,Eğitimsiz,İşsiz veya Düzenli Bir İşi Yok,326767.2807791215,Küçük Şehir,Giyim,7429.186130194889,12.076469909423107,Etmiyor,obek_3,12.076469909423107
2193,Kadın,51-60,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,484044.2527885939,Köy veya Kasaba,Giyim,45172.19784282285,32.50927745180254,Etmiyor,obek_6,52.01843460412673
2194,Kadın,31-40,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,239080.05962640193,Köy veya Kasaba,Giyim,3740.445348132618,10.300154677042737,Etmiyor,obek_5,87.54070428604454
2195,Erkek,41-50,Evli,Yüksek Lisans Mezunu,Düzenli ve Ücretli Bir İşi Var,375896.9400129139,Büyük Şehir,Spor Malzemeleri,31934.39922020493,24.862728635659405,Etmiyor,obek_7,104.79624205790519
2196,Erkek,31-40,Bekar,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,886604.5313757202,Büyük Şehir,Spor Malzemeleri,33626.316409967636,43.85847809336286,Etmiyor,obek_4,83.12019533875296
2197,Erkek,31-40,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,580668.2579605501,Büyük Şehir,Spor Malzemeleri,6149.083505245033,14.967657492314185,Etmiyor,obek_3,19.019106302537086
2198,Erkek,18-30,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,199705.13027731178,Büyük Şehir,Elektronik ve Teknolojik Ürünler,4780.257120642496,10.964823352384471,Ediyor,obek_5,130.09455178554848
2199,Erkek,51-60,Evli,Üniversite Mezunu,Emekli,478707.2576691356,Kırsal,Spor Malzemeleri,40706.503818539444,33.29169138455156,Etmiyor,obek_6,52.10892125941979
2200,Erkek,18-30,Evli,Ortaokul Mezunu,Kendi İşinin Sahibi,298156.18420608167,Büyük Şehir,Giyim,7341.113639163574,12.954646604490806,Etmiyor,obek_3,16.388867932532477
2201,Erkek,>60,Evli,Lise Mezunu,Emekli,223508.8475353368,Köy veya Kasaba,Spor Malzemeleri,6514.976066968514,15.749707981146226,Etmiyor,obek_3,22.463256633031108
2202,Erkek,41-50,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,335228.1455914772,Büyük Şehir,Elektronik ve Teknolojik Ürünler,27843.26480870526,19.827710602265668,Etmiyor,obek_7,84.40319567559906
2203,Kadın,18-30,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,260557.3448395363,Büyük Şehir,Ev ve Mobilya,8363.346669170793,43.023330024876124,Ediyor,obek_8,102.0631736153309
2204,Kadın,41-50,Evli,Eğitimsiz,İşsiz veya Düzenli Bir İşi Yok,150256.89143816748,Küçük Şehir,Ev ve Mobilya,4391.5910372040125,18.02960337868554,Etmiyor,obek_7,62.03799948217998
2205,Kadın,18-30,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,240647.1218422844,Büyük Şehir,Spor Malzemeleri,8992.892602710293,45.2752156177215,Ediyor,obek_1,187.39347746831902
2206,Erkek,31-40,Bekar,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,188769.65635681126,Küçük Şehir,Elektronik ve Teknolojik Ürünler,4340.517039904177,9.458023710237526,Etmiyor,obek_5,84.70428959642464
2207,Erkek,18-30,Bekar,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,233191.52940423178,Köy veya Kasaba,Giyim,9711.448661492592,43.58267768755921,Ediyor,obek_8,154.64873111175365
2208,Erkek,51-60,Evli,Üniversite Mezunu,Emekli,476487.86375048786,Köy veya Kasaba,Spor Malzemeleri,38751.61522569364,31.87366593949261,Etmiyor,obek_6,46.58419166438131
2209,Erkek,18-30,Bekar,Yüksekokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,846722.2194483461,Büyük Şehir,Giyim,34917.47613303991,38.14904084268861,Etmiyor,obek_4,100.49184710276349
2210,Erkek,51-60,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,284780.69386275427,Küçük Şehir,Ev ve Mobilya,7163.889797672058,14.584259727926362,Etmiyor,obek_3,22.427100412575093
2211,Erkek,>60,Bekar,Lise Mezunu,Kendi İşinin Sahibi,311357.1528854515,Büyük Şehir,Elektronik ve Teknolojik Ürünler,6883.333582828949,12.353411526124562,Etmiyor,obek_3,17.279899442981005
2212,Erkek,31-40,Bekar,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,233091.20754309802,Küçük Şehir,Elektronik ve Teknolojik Ürünler,3578.016386673089,11.022055389877593,Etmiyor,obek_5,118.6550461196315
2213,Erkek,>60,Evli,Üniversite Mezunu,Emekli,487602.5800362679,Köy veya Kasaba,Ev ve Mobilya,41096.57285979831,27.151906921986566,Etmiyor,obek_6,45.26618554558332
2214,Erkek,18-30,Bekar,Yüksekokul Mezunu,Düzenli ve Ücretli Bir İşi Var,242195.67694791628,Küçük Şehir,Giyim,10031.213711469894,50.429769877436335,Ediyor,obek_8,139.54195614601525
2215,Erkek,18-30,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,230437.5781665401,Küçük Şehir,Elektronik ve Teknolojik Ürünler,4268.94066221068,9.747066565608542,Etmiyor,obek_5,102.10091416620455
2216,Erkek,>60,Evli,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,246502.95071838336,Kırsal,Elektronik ve Teknolojik Ürünler,7404.6326324429365,14.238251222846248,Etmiyor,obek_3,16.58284859504499
2217,Erkek,41-50,Bekar,Yüksek Lisans Mezunu,Düzenli ve Ücretli Bir İşi Var,327988.2682770797,Büyük Şehir,Ev ve Mobilya,30641.11156212085,21.21809734917223,Ediyor,obek_7,105.5685626521865
2218,Kadın,18-30,Bekar,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,274334.22196208953,Köy veya Kasaba,Kozmetik,9621.733764799532,55.594601212855416,Ediyor,obek_8,196.92695831799625
2219,Erkek,51-60,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,247451.08777855732,Küçük Şehir,Spor Malzemeleri,3881.7407806584815,9.37832887131001,Etmiyor,obek_5,99.6820252879399
2220,Kadın,18-30,Bekar,Eğitimsiz,Kendi İşinin Sahibi,161105.7195250344,Kırsal,Kozmetik,4818.507764010964,0.7593275971211888,Etmiyor,obek_1,9.64010381811905
2221,Erkek,>60,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,362304.1620108847,Küçük Şehir,Ev ve Mobilya,25348.709163712912,22.211728252471644,Etmiyor,obek_7,92.2519319417722
2222,Kadın,41-50,Evli,İlkokul Mezunu,Düzenli ve Ücretli Bir İşi Var,364394.91006276134,Büyük Şehir,Spor Malzemeleri,6242.906397163473,16.216886867921673,Etmiyor,obek_3,22.318983237005362
2223,Kadın,18-30,Evli,Yüksekokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,214723.01881373202,Küçük Şehir,Giyim,8919.057573299893,48.17156974948601,Ediyor,obek_8,174.4263415721789
2224,Erkek,31-40,Evli,Lise Mezunu,Kendi İşinin Sahibi,205717.78550555048,Köy veya Kasaba,Spor Malzemeleri,3874.7846238852817,8.08170069612767,Etmiyor,obek_5,118.47900418627444
2225,Kadın,18-30,Bekar,Doktora Ötesi,Düzenli ve Ücretli Bir İşi Var,510724.5928360767,Büyük Şehir,Spor Malzemeleri,33697.52796558072,46.23649754670194,Etmiyor,obek_4,86.18331331543922
2226,Kadın,18-30,Bekar,Yüksekokul Mezunu,Kendi İşinin Sahibi,290999.85723900306,Kırsal,Giyim,5103.865983109124,4.4431431354797235,Etmiyor,obek_1,9.185002782082524
2227,Erkek,>60,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,164965.67823532765,Küçük Şehir,Spor Malzemeleri,3903.3858662844877,9.756227503400334,Etmiyor,obek_5,107.57332872769484
2228,Kadın,31-40,Evli,Eğitimsiz,İşsiz veya Düzenli Bir İşi Yok,162580.2708341148,Köy veya Kasaba,Giyim,4954.5149680590375,7.763878841409911,Etmiyor,obek_4,8.89543046724926
2229,Kadın,31-40,Evli,Yüksek Lisans Mezunu,Düzenli ve Ücretli Bir İşi Var,355620.5460301985,Küçük Şehir,Spor Malzemeleri,29144.857602488315,18.761765498079892,Etmiyor,obek_7,95.48398112678461
2230,Kadın,18-30,Evli,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,111356.10417568371,Küçük Şehir,Ev ve Mobilya,3402.3113538484677,16.75235741305719,Etmiyor,obek_2,37.289399012583786
2231,Kadın,31-40,Bekar,Üniversite Mezunu,İşsiz veya Düzenli Bir İşi Yok,714433.5793586369,Kırsal,Spor Malzemeleri,30477.18868969799,36.656825109162085,Etmiyor,obek_4,107.88556320532265
2232,Erkek,41-50,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,360532.0312266535,Küçük Şehir,Elektronik ve Teknolojik Ürünler,27368.456846355355,20.220667895929996,Etmiyor,obek_7,78.08134349096154
2233,Erkek,18-30,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,269949.2569923033,Büyük Şehir,Ev ve Mobilya,9684.748711863924,55.27934216754402,Ediyor,obek_8,155.26205275983202
2234,Erkek,31-40,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,228362.51078681077,Küçük Şehir,Elektronik ve Teknolojik Ürünler,4021.353538585554,9.600698704326584,Etmiyor,obek_5,94.9255829119336
2235,Kadın,41-50,Evli,Eğitimsiz,Kendi İşinin Sahibi,153739.2756691461,Kırsal,Ev ve Mobilya,4548.480035252005,20.620987188046325,Etmiyor,obek_2,43.09994240656475
2236,Erkek,31-40,Evli,Yüksekokul Mezunu,Düzenli ve Ücretli Bir İşi Var,380083.8276435251,Küçük Şehir,Ev ve Mobilya,6391.044136364299,14.81707691864894,Etmiyor,obek_3,21.622887786711267
2237,Kadın,41-50,Evli,Doktora Mezunu,İşsiz veya Düzenli Bir İşi Yok,114298.15540048706,Büyük Şehir,Giyim,3903.6162018959085,21.414420961206947,Etmiyor,obek_2,58.37210308379856
2238,Erkek,31-40,Bekar,Doktora Ötesi,Düzenli ve Ücretli Bir İşi Var,241082.40541152167,Köy veya Kasaba,Ev ve Mobilya,4291.147535193133,9.94539569583115,Etmiyor,obek_5,110.21647659676469
2239,Kadın,51-60,Evli,Üniversite Mezunu,Kendi İşinin Sahibi,511980.77499933454,Köy veya Kasaba,Ev ve Mobilya,39253.024707203505,31.878727073546514,Etmiyor,obek_6,48.31300560818512
2240,Kadın,41-50,Evli,Eğitimsiz,Düzenli ve Ücretli Bir İşi Var,214209.27427103784,Küçük Şehir,Kozmetik,5830.13914160597,3.8764712061882065,Etmiyor,obek_1,13.932743325142651
2241,Kadın,18-30,Bekar,Ortaokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,263400.95065993036,Büyük Şehir,Elektronik ve Teknolojik Ürünler,9099.593151666882,50.033072645155606,Ediyor,obek_8,177.23136645320824
2242,Kadın,41-50,Evli,Ortaokul Mezunu,Düzenli ve Ücretli Bir İşi Var,142283.39500925978,Kırsal,Giyim,5055.666776001728,4.502443428875288,Etmiyor,obek_6,9.348944695533476
2243,Kadın,18-30,Bekar,Doktora Ötesi,Kendi İşinin Sahibi,974028.4633338477,Büyük Şehir,Elektronik ve Teknolojik Ürünler,35609.580306628195,48.70763701114973,Etmiyor,obek_4,113.9381016582856
2244,Kadın,>60,Evli,Ortaokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,171585.84412711702,Küçük Şehir,Kozmetik,4373.165440857629,28.48355342271136,Etmiyor,obek_2,46.5952220004442
2245,Kadın,31-40,Evli,Doktora Mezunu,Düzenli ve Ücretli Bir İşi Var,377851.35466298694,Büyük Şehir,Ev ve Mobilya,29927.2431200142,17.704543288938602,Etmiyor,obek_7,103.4141457966141
2246,Kadın,51-60,Evli,İlkokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,146829.9785006361,Köy veya Kasaba,Giyim,4506.3200094386775,16.476142992046228,Etmiyor,obek_2,31.571135496769866
2247,Kadın,51-60,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,348161.7428990763,Köy veya Kasaba,Elektronik ve Teknolojik Ürünler,6856.071857062004,14.61138520526765,Etmiyor,obek_3,18.366607306158812
2248,Erkek,31-40,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,229780.89290395085,Kırsal,Giyim,4922.197600189445,3.696051636317951,Etmiyor,obek_1,10.552416661045319
2249,Kadın,18-30,Bekar,Yüksekokul Mezunu,Düzenli ve Ücretli Bir İşi Var,265085.9932117941,Büyük Şehir,Giyim,9765.417835406754,54.88666939987797,Ediyor,obek_8,161.76308028195814
2250,Erkek,51-60,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,234459.60327958528,Köy veya Kasaba,Spor Malzemeleri,3493.5509275629047,10.523957238102406,Etmiyor,obek_5,112.04085535859282
2251,Erkek,18-30,Evli,Üniversite Mezunu,İşsiz veya Düzenli Bir İşi Yok,250916.05184054948,Büyük Şehir,Spor Malzemeleri,9081.924155218469,49.68812742231379,Ediyor,obek_8,176.4206938509663
2252,Kadın,18-30,Bekar,Yüksekokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,245159.9205977717,Küçük Şehir,Giyim,8913.13285507818,51.463533188654885,Ediyor,obek_8,154.58933419430534
2253,Kadın,18-30,Bekar,Yüksekokul Mezunu,Düzenli ve Ücretli Bir İşi Var,243723.79759292194,Küçük Şehir,Spor Malzemeleri,8657.568262026643,56.28963551760168,Etmiyor,obek_8,149.3211888399974
2254,Kadın,51-60,Evli,Eğitimsiz,İşsiz veya Düzenli Bir İşi Yok,164520.88185888436,Kırsal,Giyim,4246.195585915087,22.323414144167884,Etmiyor,obek_2,47.33328922245476
2255,Erkek,51-60,Bekar,Yüksekokul Mezunu,Kendi İşinin Sahibi,287606.3320542248,Köy veya Kasaba,Giyim,5300.081962093323,2.4951608570889965,Etmiyor,obek_1,10.124711315771197
2256,Erkek,51-60,Evli,Yüksek Lisans Mezunu,Kendi İşinin Sahibi,391079.2641021982,Köy veya Kasaba,Ev ve Mobilya,6958.312897563518,14.234577969959883,Etmiyor,obek_3,17.150372569597323
2257,Erkek,18-30,Bekar,Yüksekokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,178887.5632715193,Büyük Şehir,Elektronik ve Teknolojik Ürünler,9325.638639442894,43.55799982464072,Ediyor,obek_8,157.4154400095193
2258,Erkek,18-30,Evli,Yüksekokul Mezunu,Düzenli ve Ücretli Bir İşi Var,177294.2426814383,Köy veya Kasaba,Giyim,4514.499287685894,11.307409322654042,Etmiyor,obek_5,100.41442373118663
2259,Kadın,41-50,Bekar,Yüksekokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,151033.36477796457,Kırsal,Ev ve Mobilya,3709.0462712499375,20.103984543274976,Etmiyor,obek_2,50.620564641508686
2260,Kadın,31-40,Bekar,Yüksekokul Mezunu,Kendi İşinin Sahibi,678765.873875582,Büyük Şehir,Elektronik ve Teknolojik Ürünler,33846.194829832806,40.110626880723636,Etmiyor,obek_4,97.90262170092265
2261,Kadın,31-40,Evli,Doktora Mezunu,Düzenli ve Ücretli Bir İşi Var,353766.31998962397,Büyük Şehir,Giyim,27665.087598847487,16.84303574323471,Etmiyor,obek_7,97.9367887559204
2262,Erkek,31-40,Bekar,Lise Mezunu,Kendi İşinin Sahibi,202582.99880225258,Köy veya Kasaba,Elektronik ve Teknolojik Ürünler,4303.440544584045,8.956866251474777,Etmiyor,obek_5,118.70551197282097
2263,Erkek,41-50,Evli,Eğitimsiz,Düzenli ve Ücretli Bir İşi Var,194948.39533027099,Köy veya Kasaba,Giyim,5153.708624387972,5.963646873533906,Etmiyor,obek_1,9.666429372546066
2264,Kadın,18-30,Bekar,Yüksek Lisans Mezunu,Düzenli ve Ücretli Bir İşi Var,927800.897766581,Büyük Şehir,Elektronik ve Teknolojik Ürünler,32383.52488123986,42.53192323189364,Etmiyor,obek_4,93.36611469795541
2265,Kadın,>60,Evli,Doktora Ötesi,Emekli,483009.0052542137,Kırsal,Ev ve Mobilya,43183.08304023999,29.219205970647806,Etmiyor,obek_6,53.86507659708788
2266,Kadın,18-30,Evli,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,265151.72240390757,Küçük Şehir,Kozmetik,9209.473534637253,42.53181908412246,Ediyor,obek_8,178.18196598544023
2267,Kadın,18-30,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,773347.1615409378,Büyük Şehir,Spor Malzemeleri,31536.49637936244,37.13408824399815,Etmiyor,obek_4,115.43946022940158
2268,Kadın,18-30,Bekar,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,218431.8774510278,Büyük Şehir,Spor Malzemeleri,8699.653995624558,48.67307616216188,Ediyor,obek_8,131.68700085154177
2269,Kadın,18-30,Bekar,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,208780.00584474736,Büyük Şehir,Giyim,8957.669091898413,54.78835824080005,Ediyor,obek_8,170.48936043335934
2270,Kadın,51-60,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,479394.63827667315,Köy veya Kasaba,Giyim,38901.12951667318,35.96614981924827,Etmiyor,obek_3,46.19117933927163
2271,Erkek,18-30,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,217989.69429309902,Büyük Şehir,Spor Malzemeleri,9068.397110276217,48.52445157395853,Ediyor,obek_8,86.10480257279718
2272,Kadın,31-40,Evli,Yüksekokul Mezunu,Düzenli ve Ücretli Bir İşi Var,361252.53342545696,Büyük Şehir,Kozmetik,29593.529083459547,18.64523962928496,Etmiyor,obek_7,91.57834561365618
2273,Erkek,18-30,Bekar,Yüksek Lisans Mezunu,Düzenli ve Ücretli Bir İşi Var,256085.29578994773,Küçük Şehir,Spor Malzemeleri,9001.838346678147,51.049256233578014,Etmiyor,obek_8,159.42464126449147
2274,Kadın,>60,Evli,Yüksek Lisans Mezunu,İşsiz veya Düzenli Bir İşi Yok,152014.53983802104,Büyük Şehir,Spor Malzemeleri,3952.307553584188,22.02719977411264,Etmiyor,obek_2,36.01875572944536
2275,Erkek,18-30,Bekar,Yüksekokul Mezunu,Düzenli ve Ücretli Bir İşi Var,350773.1894040334,Büyük Şehir,Ev ve Mobilya,8683.685491056141,53.820033752655746,Ediyor,obek_8,132.78803353368485
2276,Kadın,18-30,Bekar,Yüksekokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,265014.3643547597,Küçük Şehir,Kozmetik,8133.8453088744845,59.37018502498944,Ediyor,obek_8,169.07114114322965
2277,Kadın,51-60,Bekar,Yüksekokul Mezunu,Kendi İşinin Sahibi,460776.53922183486,Köy veya Kasaba,Ev ve Mobilya,43818.93604996293,29.659768371913056,Etmiyor,obek_6,49.43640972868224
2278,Erkek,31-40,Bekar,Doktora Ötesi,Düzenli ve Ücretli Bir İşi Var,240023.33707148416,Büyük Şehir,Ev ve Mobilya,4294.952560100346,9.316889202641537,Etmiyor,obek_5,90.05885299002277
2279,Kadın,18-30,Bekar,Lise Mezunu,Kendi İşinin Sahibi,243195.69766463843,Küçük Şehir,Spor Malzemeleri,8995.514605868257,46.88649175513909,Ediyor,obek_8,152.16641501002573
2280,Kadın,18-30,Bekar,Yüksek Lisans Mezunu,İşsiz veya Düzenli Bir İşi Yok,222210.98938745024,Küçük Şehir,Elektronik ve Teknolojik Ürünler,9787.228665912136,48.477091751052555,Ediyor,obek_8,177.3212327473778
2281,Kadın,31-40,Evli,İlkokul Mezunu,Düzenli ve Ücretli Bir İşi Var,205321.24797447183,Büyük Şehir,Kozmetik,5338.545795947608,3.3098996973677255,Etmiyor,obek_1,10.470746781427556
2282,Erkek,>60,Evli,İlkokul Mezunu,Kendi İşinin Sahibi,306930.26789520634,Büyük Şehir,Spor Malzemeleri,5820.285199624739,16.429536361749623,Etmiyor,obek_3,26.274443145865774
